2019-04-04 18:46:48.582859|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.5.0 (2018-10-26 06:48:07)
2019-04-04 18:46:48.582943|INFO    |ServerLibPriv |   |SystemInformation: Linux 4.9.0-6-amd64 #1 SMP Debian 4.9.88-1+deb9u1 (2018-05-07) x86_64 Binary: 64bit
2019-04-04 18:46:48.582963|INFO    |ServerLibPriv |   |Using hardware aes
2019-04-04 18:46:48.583537|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2019-04-04 18:46:48.583561|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2019-04-04 18:46:48.583697|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2019-04-04 18:46:48.604964|ERROR   |Accounting    |   |ECP - The signature is not valid
2019-04-04 18:46:48.605164|INFO    |Accounting    |   |Licensing Information
2019-04-04 18:46:48.605187|INFO    |Accounting    |   |licensed to       : Anonymous
2019-04-04 18:46:48.605201|INFO    |Accounting    |   |type              : No License
2019-04-04 18:46:48.605216|INFO    |Accounting    |   |starting date     : Sun Jul  1 00:00:00 2018
2019-04-04 18:46:48.605228|INFO    |Accounting    |   |ending date       : Wed Jul 31 00:00:00 2019
2019-04-04 18:46:48.605238|INFO    |Accounting    |   |max virtualservers: 1
2019-04-04 18:46:48.605254|INFO    |Accounting    |   |max slots         : 32
2019-04-04 18:46:48.865056|INFO    |              |   |myTeamSpeak identifier revocation list was downloaded successfully - all related features are activated
2019-04-04 18:46:49.718239|INFO    |              |   |Puzzle precompute time: 1097
2019-04-04 18:46:49.719622|INFO    |FileManager   |   |listening on 0.0.0.0:30033, [::]:30033
2019-04-04 18:46:49.734902|INFO    |Query         |   |listening for query on 0.0.0.0:9987, [::]:9987
2019-04-04 18:46:49.734965|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
