2019-04-04 16:47:03.440888|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, [::]:9987
2019-04-04 17:56:21.291753|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Server Admin'(id:6) by client 'server'(id:0)
2019-04-04 17:56:21.292113|INFO    |VirtualServer |1  |client 'J. Downs'(id:2) used privilege key 'FlUna6BxsFL5r1vHIC1803aafKLB96NDxm558Hkj' and was added to servergroup 'Server Admin'(id:6)
2019-04-04 17:56:35.332957|INFO    |VirtualServer |1  |servergroup 'Moderator'(id:9) was added by 'J. Downs'(id:2)
2019-04-04 17:56:37.827076|INFO    |VirtualServer |1  |permission 'i_group_auto_update_type'(id:146) with values (value:45, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827219|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:75, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827334|INFO    |VirtualServer |1  |permission 'i_client_poke_power'(id:221) with values (value:75, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827459|INFO    |VirtualServer |1  |permission 'i_client_max_clones_uid'(id:173) with values (value:10, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827572|INFO    |VirtualServer |1  |permission 'b_client_ignore_antiflood'(id:181) with values (value:1, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827685|INFO    |VirtualServer |1  |permission 'b_client_issue_client_query_command'(id:182) with values (value:1, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827798|INFO    |VirtualServer |1  |permission 'b_channel_join_permanent'(id:131) with values (value:1, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.827948|INFO    |VirtualServer |1  |permission 'b_channel_join_semi_permanent'(id:132) with values (value:1, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
2019-04-04 17:56:37.828070|INFO    |VirtualServer |1  |permission 'b_channel_join_temporary'(id:133) with values (value:1, negated:0, skipchannel:0) was added by 'J. Downs'(id:2) to servergroup 'Moderator'(id:9)
